               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-27 17:17:00	21.29	8.452
           2020-07-27 17:27:00	21.004	8.493
           2020-07-27 17:37:00	20.828	8.475
           2020-07-27 17:47:00	20.686	8.488
           2020-07-27 17:57:00	20.577	8.495
           2020-07-27 18:07:00	20.426	8.51
           2020-07-27 18:17:00	20.342	8.493
           2020-07-27 18:27:00	20.208	8.511
           2020-07-27 18:37:00	20.082	8.554
           2020-07-27 18:47:00	19.989	8.516
           2020-07-27 18:57:00	19.889	8.53
           2020-07-27 19:07:00	19.779	8.537
           2020-07-27 19:17:00	19.687	8.517
           2020-07-27 19:27:00	19.569	8.554
           2020-07-27 19:37:00	19.452	8.565
           2020-07-27 19:47:00	19.376	8.556
           2020-07-27 19:57:00	19.267	8.575
           2020-07-27 20:07:00	19.174	8.567
           2020-07-27 20:17:00	19.065	8.578
           2020-07-27 20:27:00	18.981	8.599
           2020-07-27 20:37:00	18.913	8.6
           2020-07-27 20:47:00	18.846	8.611
           2020-07-27 20:57:00	18.753	8.615
           2020-07-27 21:07:00	18.695	8.619
           2020-07-27 21:17:00	18.602	8.64
           2020-07-27 21:27:00	18.543	8.635
           2020-07-27 21:37:00	18.475	8.635
           2020-07-27 21:47:00	18.408	8.646
           2020-07-27 21:57:00	18.357	8.659
           2020-07-27 22:07:00	18.29	8.664
           2020-07-27 22:17:00	18.256	8.642
           2020-07-27 22:27:00	18.205	8.664
           2020-07-27 22:37:00	18.155	8.684
           2020-07-27 22:47:00	18.079	8.686
           2020-07-27 22:57:00	18.054	8.69
           2020-07-27 23:07:00	17.986	8.711
           2020-07-27 23:17:00	17.952	8.697
           2020-07-27 23:27:00	17.927	8.699
           2020-07-27 23:37:00	17.851	8.733
           2020-07-27 23:47:00	17.808	8.727
           2020-07-27 23:57:00	17.766	8.751
           2020-07-28 00:07:00	17.724	8.762
           2020-07-28 00:17:00	17.699	8.74
           2020-07-28 00:27:00	17.648	8.757
           2020-07-28 00:37:00	17.605	8.767
           2020-07-28 00:47:00	17.563	8.743
           2020-07-28 00:57:00	17.529	8.772
           2020-07-28 01:07:00	17.478	8.784
           2020-07-28 01:17:00	17.478	8.773
           2020-07-28 01:27:00	17.411	8.796
           2020-07-28 01:37:00	17.377	8.783
           2020-07-28 01:47:00	17.343	8.802
           2020-07-28 01:57:00	17.301	8.797
           2020-07-28 02:07:00	17.258	8.812
           2020-07-28 02:17:00	17.241	8.8
           2020-07-28 02:27:00	17.19	8.81
           2020-07-28 02:37:00	17.173	8.825
           2020-07-28 02:47:00	17.173	8.799
           2020-07-28 02:57:00	17.131	8.817
           2020-07-28 03:07:00	17.122	8.824
           2020-07-28 03:17:00	17.097	8.813
           2020-07-28 03:27:00	17.072	8.839
           2020-07-28 03:37:00	17.046	8.831
           2020-07-28 03:47:00	17.063	8.814
           2020-07-28 03:57:00	17.012	8.83
           2020-07-28 04:07:00	17.012	8.792
           2020-07-28 04:17:00	16.995	8.843
           2020-07-28 04:27:00	17.004	8.823
           2020-07-28 04:37:00	16.987	8.851
           2020-07-28 04:47:00	16.97	8.829
           2020-07-28 04:57:00	16.953	8.86
           2020-07-28 05:07:00	16.936	8.875
           2020-07-28 05:17:00	16.936	8.869
           2020-07-28 05:27:00	16.936	8.854
           2020-07-28 05:37:00	16.936	8.852
           2020-07-28 05:47:00	16.927	8.876
           2020-07-28 05:57:00	16.919	8.855
           2020-07-28 06:07:00	16.927	8.873
           2020-07-28 06:17:00	16.927	8.878
           2020-07-28 06:27:00	16.91	8.871
           2020-07-28 06:37:00	16.927	8.878
           2020-07-28 06:47:00	16.902	8.88
           2020-07-28 06:57:00	16.902	8.88
           2020-07-28 07:07:00	16.919	8.858
           2020-07-28 07:17:00	16.919	8.917
           2020-07-28 07:27:00	16.927	8.924
           2020-07-28 07:37:00	16.927	8.92
           2020-07-28 07:47:00	16.944	8.912
           2020-07-28 07:57:00	16.961	8.943
           2020-07-28 08:07:00	16.961	8.971
           2020-07-28 08:17:00	16.995	8.976
           2020-07-28 08:27:00	16.995	8.988
           2020-07-28 08:37:00	17.021	8.994
           2020-07-28 08:47:00	17.046	9
           2020-07-28 08:57:00	17.08	9.008
           2020-07-28 09:07:00	17.114	9.011
           2020-07-28 09:17:00	17.131	9.03
           2020-07-28 09:27:00	17.156	9.023
           2020-07-28 09:37:00	17.216	9.037
           2020-07-28 09:47:00	17.25	9.034
           2020-07-28 09:57:00	17.326	9.025
           2020-07-28 10:07:00	17.394	9.026
           2020-07-28 10:17:00	17.462	9.031
           2020-07-28 10:27:00	17.529	9.027
           2020-07-28 10:37:00	17.665	9.027
           2020-07-28 10:47:00	17.758	9.023
           2020-07-28 10:57:00	17.893	9.001
           2020-07-28 11:07:00	17.994	8.976
           2020-07-28 11:17:00	18.172	8.957
           2020-07-28 11:27:00	18.324	8.947
           2020-07-28 11:37:00	18.509	8.926
           2020-07-28 11:47:00	18.678	8.891
           2020-07-28 11:57:00	18.871	8.86
           2020-07-28 12:07:00	19.057	8.825
           2020-07-28 12:17:00	19.267	8.799
           2020-07-28 12:27:00	19.469	8.809
           2020-07-28 12:37:00	19.653	8.759
           2020-07-28 12:47:00	19.821	8.728
           2020-07-28 12:57:00	20.006	8.711
           2020-07-28 13:07:00	20.233	8.678
           2020-07-28 13:17:00	20.417	8.656
           2020-07-28 13:27:00	20.577	8.633
           2020-07-28 13:37:00	20.745	8.614
           2020-07-28 13:47:00	20.87	8.557
           2020-07-28 13:57:00	21.03	8.558
           2020-07-28 14:07:00	21.181	8.54
           2020-07-28 14:17:00	21.306	8.508
           2020-07-28 14:27:00	21.44	8.481
           2020-07-28 14:37:00	21.533	8.487
           2020-07-28 14:47:00	21.566	8.456
           2020-07-28 14:57:00	21.617	8.447
           2020-07-28 15:07:00	21.658	8.417
           2020-07-28 15:17:00	21.692	8.398
           2020-07-28 15:27:00	21.7	8.392
           2020-07-28 15:37:00	21.734	8.379
           2020-07-28 15:47:00	21.751	8.375
           2020-07-28 15:57:00	21.717	8.321
           2020-07-28 16:07:00	21.684	8.318
           2020-07-28 16:17:00	21.625	8.311
           2020-07-28 16:27:00	21.583	8.327
           2020-07-28 16:37:00	21.541	8.318
           2020-07-28 16:47:00	21.457	8.303
           2020-07-28 16:57:00	21.373	8.297
           2020-07-28 17:07:00	21.29	8.339
           2020-07-28 17:17:00	21.197	8.294
