               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-31 13:05:00	23.428	7.011
           2020-07-31 13:15:00	22.094	7.275
           2020-07-31 13:25:00	21.7	7.115
           2020-07-31 13:35:00	21.608	6.425
           2020-07-31 13:45:00	21.675	6.105
           2020-07-31 13:55:00	21.759	5.652
           2020-07-31 14:05:00	21.851	5.368
           2020-07-31 14:15:00	21.969	5.246
           2020-07-31 14:25:00	22.094	5.226
           2020-07-31 14:35:00	22.203	5.419
           2020-07-31 14:45:00	22.27	5.34
           2020-07-31 14:55:00	22.363	5.161
           2020-07-31 15:05:00	22.472	5.229
           2020-07-31 15:15:00	22.547	4.72
           2020-07-31 15:25:00	22.64	4.368
           2020-07-31 15:35:00	22.648	4.282
           2020-07-31 15:45:00	22.623	4.114
           2020-07-31 15:55:00	22.43	4.192
           2020-07-31 16:05:00	22.447	4.198
           2020-07-31 16:15:00	22.556	4.334
           2020-07-31 16:25:00	22.623	4.616
           2020-07-31 16:35:00	22.455	4.799
           2020-07-31 16:45:00	22.43	5.834
           2020-07-31 16:55:00	22.321	5.144
           2020-07-31 17:05:00	22.17	5.903
           2020-07-31 17:15:00	22.052	6.43
           2020-07-31 17:25:00	21.935	6.678
           2020-07-31 17:35:00	21.843	6.838
           2020-07-31 17:45:00	21.767	6.931
           2020-07-31 17:55:00	21.7	7.175
           2020-07-31 18:05:00	21.642	7.338
           2020-07-31 18:15:00	21.583	7.329
           2020-07-31 18:25:00	21.533	7.306
           2020-07-31 18:35:00	21.466	7.38
           2020-07-31 18:45:00	21.382	7.344
           2020-07-31 18:55:00	21.323	7.347
           2020-07-31 19:05:00	21.273	7.222
           2020-07-31 19:15:00	21.256	7.014
           2020-07-31 19:25:00	21.206	6.976
           2020-07-31 19:35:00	21.181	6.95
           2020-07-31 19:45:00	21.13	6.87
           2020-07-31 19:55:00	21.122	6.953
           2020-07-31 20:05:00	21.097	6.828
           2020-07-31 20:15:00	21.072	6.678
           2020-07-31 20:25:00	21.063	6.742
           2020-07-31 20:35:00	21.046	6.676
           2020-07-31 20:45:00	21.013	6.583
           2020-07-31 20:55:00	20.971	6.449
           2020-07-31 21:05:00	20.954	6.677
           2020-07-31 21:15:00	20.929	6.474
           2020-07-31 21:25:00	20.87	6.908
           2020-07-31 21:35:00	20.82	7.035
           2020-07-31 21:45:00	20.795	7.031
           2020-07-31 21:55:00	20.719	7.005
           2020-07-31 22:05:00	20.677	7.082
           2020-07-31 22:15:00	20.627	7.053
           2020-07-31 22:25:00	20.602	7.048
           2020-07-31 22:35:00	20.518	7.154
           2020-07-31 22:45:00	20.459	7.068
           2020-07-31 22:55:00	20.375	7.192
           2020-07-31 23:05:00	20.317	7.215
           2020-07-31 23:15:00	20.25	7.235
           2020-07-31 23:25:00	20.166	7.265
           2020-07-31 23:35:00	20.082	7.277
           2020-07-31 23:45:00	19.989	7.288
           2020-07-31 23:55:00	19.905	7.245
           2020-08-01 00:05:00	19.838	7.273
           2020-08-01 00:15:00	19.754	7.296
           2020-08-01 00:25:00	19.67	7.285
           2020-08-01 00:35:00	19.586	7.316
           2020-08-01 00:45:00	19.502	7.336
           2020-08-01 00:55:00	19.401	7.348
           2020-08-01 01:05:00	19.359	7.331
           2020-08-01 01:15:00	19.275	7.328
           2020-08-01 01:25:00	19.174	7.365
           2020-08-01 01:35:00	19.107	7.354
           2020-08-01 01:45:00	19.048	7.298
           2020-08-01 01:55:00	18.998	7.323
           2020-08-01 02:05:00	18.905	7.352
           2020-08-01 02:15:00	18.829	7.373
           2020-08-01 02:25:00	18.787	7.365
           2020-08-01 02:35:00	18.695	7.383
           2020-08-01 02:45:00	18.602	7.413
           2020-08-01 02:55:00	18.56	7.411
           2020-08-01 03:05:00	18.467	7.419
           2020-08-01 03:15:00	18.416	7.417
           2020-08-01 03:25:00	18.366	7.386
           2020-08-01 03:35:00	18.265	7.432
           2020-08-01 03:45:00	18.222	7.486
           2020-08-01 03:55:00	18.172	7.51
           2020-08-01 04:05:00	18.121	7.534
           2020-08-01 04:15:00	18.104	7.559
           2020-08-01 04:25:00	18.062	7.612
           2020-08-01 04:35:00	17.994	7.666
           2020-08-01 04:45:00	17.961	7.69
           2020-08-01 04:55:00	17.901	7.665
           2020-08-01 05:05:00	17.885	7.663
           2020-08-01 05:15:00	17.842	7.639
           2020-08-01 05:25:00	17.808	7.661
           2020-08-01 05:35:00	17.766	7.709
           2020-08-01 05:45:00	17.749	7.766
           2020-08-01 05:55:00	17.724	7.745
           2020-08-01 06:05:00	17.682	7.678
           2020-08-01 06:15:00	17.648	7.698
           2020-08-01 06:25:00	17.614	7.907
           2020-08-01 06:35:00	17.572	7.835
           2020-08-01 06:45:00	17.529	7.824
           2020-08-01 06:55:00	17.495	7.817
           2020-08-01 07:05:00	17.495	7.838
           2020-08-01 07:15:00	17.504	7.862
           2020-08-01 07:25:00	17.478	7.945
           2020-08-01 07:35:00	17.478	7.955
           2020-08-01 07:45:00	17.453	7.986
           2020-08-01 07:55:00	17.436	8.079
           2020-08-01 08:05:00	17.436	8.134
           2020-08-01 08:15:00	17.428	8.192
           2020-08-01 08:25:00	17.445	8.218
           2020-08-01 08:35:00	17.436	8.255
           2020-08-01 08:45:00	17.428	8.321
           2020-08-01 08:55:00	17.436	8.361
           2020-08-01 09:05:00	17.453	8.424
           2020-08-01 09:15:00	17.445	8.463
           2020-08-01 09:25:00	17.47	8.491
           2020-08-01 09:35:00	17.504	8.519
           2020-08-01 09:45:00	17.529	8.522
           2020-08-01 09:55:00	17.538	8.622
           2020-08-01 10:05:00	17.605	8.652
           2020-08-01 10:15:00	17.732	8.715
           2020-08-01 10:25:00	17.758	8.772
           2020-08-01 10:35:00	17.859	8.678
           2020-08-01 10:45:00	17.977	8.627
           2020-08-01 10:55:00	18.096	8.557
           2020-08-01 11:05:00	18.239	8.447
           2020-08-01 11:15:00	18.416	8.397
           2020-08-01 11:25:00	18.61	8.454
           2020-08-01 11:35:00	18.779	8.411
           2020-08-01 11:45:00	18.897	8.282
           2020-08-01 11:55:00	19.04	8.207
           2020-08-01 12:05:00	19.183	8.298
           2020-08-01 12:15:00	19.343	8.291
           2020-08-01 12:25:00	19.519	8.147
           2020-08-01 12:35:00	19.712	7.998
           2020-08-01 12:45:00	19.863	7.954
           2020-08-01 12:55:00	20.048	7.772
           2020-08-01 13:05:00	20.241	7.78
           2020-08-01 13:15:00	20.443	7.864
           2020-08-01 13:25:00	20.644	8.461
           2020-08-01 13:35:00	23.655	7.97
           2020-08-01 13:45:00	24.589	8.221
           2020-08-01 13:55:00	24.842	8.255
           2020-08-01 14:05:00	25.204	8.205
           2020-08-01 14:15:00	25.838	8.147
           2020-08-01 14:25:00	26.753	8.042
           2020-08-01 14:35:00	27.638	7.864
           2020-08-01 14:45:00	27.791	7.715
           2020-08-01 14:55:00	27.536	7.786
           2020-08-01 15:05:00	27.212	7.813
           2020-08-01 15:15:00	27.178	7.833
           2020-08-01 15:25:00	27.467	7.807
           2020-08-01 15:35:00	27.877	7.752
           2020-08-01 15:45:00	28.415	7.692
           2020-08-01 15:55:00	29.101	7.592
           2020-08-01 16:05:00	29.669	7.47
           2020-08-01 16:15:00	29.85	7.403
           2020-08-01 16:25:00	29.755	7.416
           2020-08-01 16:35:00	28.775	7.548
           2020-08-01 16:45:00	27.374	7.769
