               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-20 15:37:00	21.34	7.038
           2020-07-20 15:47:00	21.307	7.035
           2020-07-20 15:57:00	21.365	7.018
           2020-07-20 16:07:00	21.457	6.989
           2020-07-20 16:17:00	21.549	6.961
           2020-07-20 16:27:00	21.641	6.94
           2020-07-20 16:37:00	21.699	6.914
           2020-07-20 16:47:00	21.766	6.88
           2020-07-20 16:57:00	21.85	6.855
           2020-07-20 17:07:00	21.9	6.821
           2020-07-20 17:17:00	21.967	6.786
           2020-07-20 17:27:00	21.992	6.748
           2020-07-20 17:37:00	22.034	6.716
           2020-07-20 17:47:00	22.059	6.666
           2020-07-20 17:57:00	22.076	6.638
           2020-07-20 18:07:00	22.101	6.605
           2020-07-20 18:17:00	22.101	6.591
           2020-07-20 18:27:00	22.117	6.563
           2020-07-20 18:37:00	22.109	6.553
           2020-07-20 18:47:00	22.109	6.533
           2020-07-20 18:57:00	22.076	6.533
           2020-07-20 19:07:00	22.025	6.52
           2020-07-20 19:17:00	22	6.499
           2020-07-20 19:27:00	21.959	6.483
           2020-07-20 19:37:00	21.908	6.458
           2020-07-20 19:47:00	21.875	6.447
           2020-07-20 19:57:00	21.833	6.434
           2020-07-20 20:07:00	21.8	6.42
           2020-07-20 20:17:00	21.75	6.407
           2020-07-20 20:27:00	21.674	6.405
           2020-07-20 20:37:00	21.641	6.396
           2020-07-20 20:47:00	21.599	6.376
           2020-07-20 20:57:00	21.524	6.372
           2020-07-20 21:07:00	21.457	6.361
           2020-07-20 21:17:00	21.415	6.35
           2020-07-20 21:27:00	21.332	6.354
           2020-07-20 21:37:00	21.273	6.345
           2020-07-20 21:47:00	21.181	6.341
           2020-07-20 21:57:00	21.123	6.336
           2020-07-20 22:07:00	21.064	6.326
           2020-07-20 22:17:00	20.997	6.321
           2020-07-20 22:27:00	20.922	6.315
           2020-07-20 22:37:00	20.847	6.312
           2020-07-20 22:47:00	20.772	6.302
           2020-07-20 22:57:00	20.697	6.301
           2020-07-20 23:07:00	20.613	6.29
           2020-07-20 23:17:00	20.513	6.296
           2020-07-20 23:27:00	20.437	6.288
           2020-07-20 23:37:00	20.354	6.28
           2020-07-20 23:47:00	20.253	6.279
           2020-07-20 23:57:00	20.17	6.282
           2020-07-21 00:07:00	20.069	6.281
           2020-07-21 00:17:00	19.994	6.274
           2020-07-21 00:27:00	19.935	6.269
           2020-07-21 00:37:00	19.852	6.268
           2020-07-21 00:47:00	19.759	6.272
