               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-29 14:08:00	26.054	7.819
           2020-07-29 14:18:00	26.054	7.874
           2020-07-29 14:28:00	26.054	7.927
           2020-07-29 14:38:00	26.097	7.953
           2020-07-29 14:48:00	26.164	7.988
           2020-07-29 14:58:00	26.224	8.015
           2020-07-29 15:08:00	26.283	8.036
           2020-07-29 15:18:00	26.325	8.054
           2020-07-29 15:28:00	26.376	8.071
           2020-07-29 15:38:00	26.435	8.102
           2020-07-29 15:48:00	26.461	8.118
           2020-07-29 15:58:00	26.478	8.107
           2020-07-29 16:08:00	26.537	8.093
           2020-07-29 16:18:00	26.554	8.119
           2020-07-29 16:28:00	26.588	8.105
           2020-07-29 16:38:00	26.622	8.077
           2020-07-29 16:48:00	26.656	8.084
           2020-07-29 16:58:00	26.69	8.096
           2020-07-29 17:08:00	26.698	8.072
           2020-07-29 17:18:00	26.749	8.058
           2020-07-29 17:28:00	26.741	8.075
           2020-07-29 17:38:00	26.741	8.054
           2020-07-29 17:48:00	26.741	8.032
           2020-07-29 17:58:00	26.758	8.002
           2020-07-29 18:08:00	26.749	7.984
           2020-07-29 18:18:00	26.741	7.961
           2020-07-29 18:28:00	26.732	7.943
           2020-07-29 18:38:00	26.698	7.928
           2020-07-29 18:48:00	26.681	7.898
           2020-07-29 18:58:00	26.673	7.871
           2020-07-29 19:08:00	26.639	7.858
           2020-07-29 19:18:00	26.647	7.778
           2020-07-29 19:28:00	26.622	7.776
           2020-07-29 19:38:00	26.613	7.719
           2020-07-29 19:48:00	26.622	7.66
           2020-07-29 19:58:00	26.605	7.639
           2020-07-29 20:08:00	26.596	7.603
           2020-07-29 20:18:00	26.571	7.593
           2020-07-29 20:28:00	26.571	7.546
           2020-07-29 20:38:00	26.546	7.538
           2020-07-29 20:48:00	26.529	7.499
           2020-07-29 20:58:00	26.512	7.481
           2020-07-29 21:08:00	26.486	7.432
           2020-07-29 21:18:00	26.469	7.396
           2020-07-29 21:28:00	26.452	7.388
           2020-07-29 21:38:00	26.427	7.343
           2020-07-29 21:48:00	26.41	7.316
           2020-07-29 21:58:00	26.368	7.279
           2020-07-29 22:08:00	26.342	7.268
           2020-07-29 22:18:00	26.334	7.206
           2020-07-29 22:28:00	26.283	7.195
           2020-07-29 22:38:00	26.258	7.169
           2020-07-29 22:48:00	26.224	7.129
           2020-07-29 22:58:00	26.19	7.091
           2020-07-29 23:08:00	26.139	7.082
           2020-07-29 23:18:00	26.114	7.049
           2020-07-29 23:28:00	26.088	7.005
           2020-07-29 23:38:00	26.029	6.977
           2020-07-29 23:48:00	26.004	6.941
           2020-07-29 23:58:00	25.945	6.904
           2020-07-30 00:08:00	25.919	6.87
           2020-07-30 00:18:00	25.894	6.846
           2020-07-30 00:28:00	25.86	6.831
           2020-07-30 00:38:00	25.835	6.794
           2020-07-30 00:48:00	25.792	6.78
           2020-07-30 00:58:00	25.759	6.766
           2020-07-30 01:08:00	25.733	6.721
           2020-07-30 01:18:00	25.7	6.7
           2020-07-30 01:28:00	25.691	6.675
           2020-07-30 01:38:00	25.64	6.668
           2020-07-30 01:48:00	25.666	6.625
           2020-07-30 01:58:00	25.624	6.603
           2020-07-30 02:08:00	25.59	6.583
           2020-07-30 02:18:00	25.556	6.565
           2020-07-30 02:28:00	25.556	6.536
           2020-07-30 02:38:00	25.514	6.536
           2020-07-30 02:48:00	25.489	6.518
           2020-07-30 02:58:00	25.463	6.499
           2020-07-30 03:08:00	25.438	6.489
           2020-07-30 03:18:00	25.387	6.465
           2020-07-30 03:28:00	25.371	6.46
           2020-07-30 03:38:00	25.354	6.436
           2020-07-30 03:48:00	25.328	6.427
           2020-07-30 03:58:00	25.303	6.407
           2020-07-30 04:08:00	25.278	6.394
           2020-07-30 04:18:00	25.244	6.378
           2020-07-30 04:28:00	25.21	6.385
           2020-07-30 04:38:00	25.185	6.376
           2020-07-30 04:48:00	25.16	6.356
           2020-07-30 04:58:00	25.135	6.341
           2020-07-30 05:08:00	25.109	6.326
           2020-07-30 05:18:00	25.076	6.342
           2020-07-30 05:28:00	25.025	6.352
           2020-07-30 05:38:00	25.008	6.336
           2020-07-30 05:48:00	24.983	6.339
           2020-07-30 05:58:00	24.958	6.343
           2020-07-30 06:08:00	24.933	6.335
           2020-07-30 06:18:00	24.899	6.354
           2020-07-30 06:28:00	24.849	6.361
           2020-07-30 06:38:00	24.823	6.367
           2020-07-30 06:48:00	24.806	6.364
           2020-07-30 06:58:00	24.773	6.386
           2020-07-30 07:08:00	24.748	6.4
           2020-07-30 07:18:00	24.722	6.404
           2020-07-30 07:28:00	24.697	6.403
           2020-07-30 07:38:00	24.68	6.435
           2020-07-30 07:48:00	24.647	6.456
           2020-07-30 07:58:00	24.63	6.461
           2020-07-30 08:08:00	24.622	6.475
           2020-07-30 08:18:00	24.613	6.516
           2020-07-30 08:28:00	24.622	6.55
           2020-07-30 08:38:00	24.638	6.591
           2020-07-30 08:48:00	24.63	6.628
           2020-07-30 08:58:00	24.647	6.643
           2020-07-30 09:08:00	24.638	6.684
           2020-07-30 09:18:00	24.672	6.699
           2020-07-30 09:28:00	24.672	6.734
           2020-07-30 09:38:00	24.647	6.767
           2020-07-30 09:48:00	24.655	6.789
           2020-07-30 09:58:00	24.664	6.818
           2020-07-30 10:08:00	24.68	6.843
           2020-07-30 10:18:00	24.689	6.882
           2020-07-30 10:28:00	24.706	6.912
           2020-07-30 10:38:00	24.722	6.95
           2020-07-30 10:48:00	24.756	6.96
           2020-07-30 10:58:00	24.764	7.005
           2020-07-30 11:08:00	24.781	7.047
           2020-07-30 11:18:00	24.806	7.079
           2020-07-30 11:28:00	24.815	7.109
           2020-07-30 11:38:00	24.849	7.133
           2020-07-30 11:48:00	24.882	7.185
           2020-07-30 11:58:00	24.916	7.241
           2020-07-30 12:08:00	24.941	7.292
           2020-07-30 12:18:00	25	7.335
           2020-07-30 12:28:00	25.017	7.405
           2020-07-30 12:38:00	25.067	7.451
           2020-07-30 12:48:00	25.101	7.496
           2020-07-30 12:58:00	25.177	7.54
           2020-07-30 13:08:00	25.236	7.585
           2020-07-30 13:18:00	25.32	7.653
           2020-07-30 13:28:00	25.371	7.698
           2020-07-30 13:38:00	25.438	7.742
           2020-07-30 13:48:00	25.497	7.759
           2020-07-30 13:58:00	25.565	7.799
           2020-07-30 14:08:00	25.64	7.838
           2020-07-30 14:18:00	25.674	7.89
           2020-07-30 14:28:00	25.733	7.913
