               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-17 10:13:00	20.99	8.048
           2020-07-17 10:23:00	21.015	8.126
           2020-07-17 10:33:00	21.107	8.175
           2020-07-17 10:43:00	21.224	8.219
           2020-07-17 10:53:00	21.408	8.237
           2020-07-17 11:03:00	21.55	8.239
           2020-07-17 11:13:00	21.709	8.269
           2020-07-17 11:23:00	21.876	8.29
           2020-07-17 11:33:00	22.044	8.291
           2020-07-17 11:43:00	22.228	8.272
           2020-07-17 11:53:00	22.387	8.27
           2020-07-17 12:03:00	22.579	8.247
           2020-07-17 12:13:00	22.721	8.241
           2020-07-17 12:23:00	22.905	8.227
           2020-07-17 12:33:00	23.056	8.236
           2020-07-17 12:43:00	23.198	8.217
           2020-07-17 12:53:00	23.357	8.2
           2020-07-17 13:03:00	23.517	8.173
           2020-07-17 13:13:00	23.642	8.15
           2020-07-17 13:23:00	23.81	8.118
           2020-07-17 13:33:00	23.944	8.057
           2020-07-17 13:43:00	24.07	8.034
           2020-07-17 13:53:00	24.187	7.987
           2020-07-17 14:03:00	24.313	7.938
           2020-07-17 14:13:00	24.414	7.905
           2020-07-17 14:23:00	24.498	7.863
           2020-07-17 14:33:00	24.582	7.817
           2020-07-17 14:43:00	24.649	7.775
           2020-07-17 14:53:00	24.7	7.719
           2020-07-17 15:03:00	24.733	7.666
           2020-07-17 15:13:00	24.775	7.617
           2020-07-17 15:23:00	24.809	7.548
           2020-07-17 15:33:00	24.809	7.512
           2020-07-17 15:43:00	24.859	7.464
           2020-07-17 15:53:00	24.859	7.421
           2020-07-17 16:03:00	24.859	7.391
           2020-07-17 16:13:00	24.851	7.353
           2020-07-17 16:23:00	24.834	7.317
           2020-07-17 16:33:00	24.817	7.287
           2020-07-17 16:43:00	24.792	7.249
           2020-07-17 16:53:00	24.767	7.207
           2020-07-17 17:03:00	24.75	7.163
           2020-07-17 17:13:00	24.708	7.099
           2020-07-17 17:23:00	24.658	7.072
           2020-07-17 17:33:00	24.599	7.018
           2020-07-17 17:43:00	24.565	6.986
           2020-07-17 17:53:00	24.532	6.947
           2020-07-17 18:03:00	24.49	6.887
           2020-07-17 18:13:00	24.431	6.856
           2020-07-17 18:23:00	24.397	6.803
           2020-07-17 18:33:00	24.338	6.76
           2020-07-17 18:43:00	24.271	6.713
           2020-07-17 18:53:00	24.229	6.671
           2020-07-17 19:03:00	24.162	6.656
           2020-07-17 19:13:00	24.062	6.641
           2020-07-17 19:23:00	24.02	6.645
           2020-07-17 19:33:00	23.927	6.701
           2020-07-17 19:43:00	23.927	6.844
           2020-07-17 19:53:00	23.986	6.933
           2020-07-17 20:03:00	24.036	6.946
           2020-07-17 20:13:00	24.036	6.912
           2020-07-17 20:23:00	24.053	6.843
           2020-07-17 20:33:00	24.078	6.772
           2020-07-17 20:43:00	24.062	6.691
           2020-07-17 20:53:00	24.045	6.61
           2020-07-17 21:03:00	23.994	6.562
           2020-07-17 21:13:00	23.953	6.476
           2020-07-17 21:23:00	23.885	6.417
           2020-07-17 21:33:00	23.852	6.369
           2020-07-17 21:43:00	23.793	6.32
           2020-07-17 21:53:00	23.701	6.321
           2020-07-17 22:03:00	23.642	6.302
           2020-07-17 22:13:00	23.559	6.316
           2020-07-17 22:23:00	23.475	6.343
           2020-07-17 22:33:00	23.391	6.338
           2020-07-17 22:43:00	23.316	6.359
           2020-07-17 22:53:00	23.24	6.333
           2020-07-17 23:03:00	23.14	6.329
           2020-07-17 23:13:00	23.056	6.303
           2020-07-17 23:23:00	22.989	6.381
           2020-07-17 23:33:00	22.889	6.401
           2020-07-17 23:43:00	22.805	6.424
           2020-07-17 23:53:00	22.705	6.456
           2020-07-18 00:03:00	22.629	6.459
           2020-07-18 00:13:00	22.546	6.468
           2020-07-18 00:23:00	22.454	6.49
           2020-07-18 00:33:00	22.395	6.498
           2020-07-18 00:43:00	22.303	6.531
           2020-07-18 00:53:00	22.203	6.532
           2020-07-18 01:03:00	22.152	6.55
           2020-07-18 01:13:00	22.06	6.591
           2020-07-18 01:23:00	21.968	6.627
           2020-07-18 01:33:00	21.893	6.643
           2020-07-18 01:43:00	21.81	6.678
           2020-07-18 01:53:00	21.709	6.671
           2020-07-18 02:03:00	21.642	6.681
           2020-07-18 02:13:00	21.559	6.709
           2020-07-18 02:23:00	21.45	6.753
           2020-07-18 02:33:00	21.383	6.795
           2020-07-18 02:43:00	21.291	6.845
           2020-07-18 02:53:00	21.216	6.882
           2020-07-18 03:03:00	21.115	6.937
           2020-07-18 03:13:00	21.023	6.97
           2020-07-18 03:23:00	20.965	7.019
           2020-07-18 03:33:00	20.881	7.035
           2020-07-18 03:43:00	20.781	7.084
           2020-07-18 03:53:00	20.739	7.103
           2020-07-18 04:03:00	20.622	7.147
           2020-07-18 04:13:00	20.555	7.18
           2020-07-18 04:23:00	20.471	7.168
           2020-07-18 04:33:00	20.379	7.167
           2020-07-18 04:43:00	20.32	7.191
           2020-07-18 04:53:00	20.237	7.24
           2020-07-18 05:03:00	20.145	7.285
           2020-07-18 05:13:00	20.094	7.283
           2020-07-18 05:23:00	20.011	7.329
           2020-07-18 05:33:00	19.944	7.346
           2020-07-18 05:43:00	19.885	7.363
           2020-07-18 05:53:00	19.818	7.394
           2020-07-18 06:03:00	19.768	7.418
           2020-07-18 06:13:00	19.717	7.463
           2020-07-18 06:23:00	19.684	7.494
           2020-07-18 06:33:00	19.625	7.535
           2020-07-18 06:43:00	19.6	7.574
           2020-07-18 06:53:00	19.55	7.596
           2020-07-18 07:03:00	19.508	7.613
           2020-07-18 07:13:00	19.524	7.661
           2020-07-18 07:23:00	19.491	7.71
           2020-07-18 07:33:00	19.482	7.757
           2020-07-18 07:43:00	19.499	7.757
           2020-07-18 07:53:00	19.516	7.808
           2020-07-18 08:03:00	19.533	7.814
           2020-07-18 08:13:00	19.55	7.813
           2020-07-18 08:23:00	19.591	7.819
           2020-07-18 08:33:00	19.667	7.852
           2020-07-18 08:43:00	19.692	7.897
           2020-07-18 08:53:00	19.759	8.007
           2020-07-18 09:03:00	19.868	8.067
           2020-07-18 09:13:00	19.885	8.086
           2020-07-18 09:23:00	19.952	8.101
           2020-07-18 09:33:00	20.019	8.075
           2020-07-18 09:43:00	20.094	8.089
           2020-07-18 09:53:00	20.203	8.023
           2020-07-18 10:03:00	20.354	8.001
           2020-07-18 10:13:00	20.496	7.975
           2020-07-18 10:23:00	20.664	7.941
           2020-07-18 10:33:00	20.823	7.939
           2020-07-18 10:43:00	21.04	7.952
           2020-07-18 10:53:00	21.249	7.942
