               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-20 13:37:00	14.771	7.74
           2020-07-20 13:47:00	14.781	7.742
           2020-07-20 13:57:00	14.773	7.745
           2020-07-20 14:07:00	14.755	7.747
           2020-07-20 14:17:00	14.773	7.757
           2020-07-20 14:27:00	14.833	7.746
           2020-07-20 14:37:00	14.893	7.738
           2020-07-20 14:47:00	14.971	7.721
           2020-07-20 14:57:00	15.023	7.728
           2020-07-20 15:07:00	15.109	7.703
           2020-07-20 15:17:00	15.143	7.711
           2020-07-20 15:27:00	15.238	7.682
           2020-07-20 15:37:00	15.255	7.685
           2020-07-20 15:47:00	15.332	7.665
           2020-07-20 15:57:00	15.392	7.634
           2020-07-20 16:07:00	15.418	7.627
           2020-07-20 16:17:00	15.452	7.625
           2020-07-20 16:27:00	15.53	7.619
           2020-07-20 16:37:00	15.572	7.618
           2020-07-20 16:47:00	15.658	7.586
           2020-07-20 16:57:00	15.709	7.578
           2020-07-20 17:07:00	15.778	7.56
           2020-07-20 17:17:00	15.821	7.546
           2020-07-20 17:27:00	15.863	7.525
           2020-07-20 17:37:00	15.915	7.504
           2020-07-20 17:47:00	15.949	7.49
           2020-07-20 17:57:00	15.966	7.47
           2020-07-20 18:07:00	16.026	7.464
           2020-07-20 18:17:00	16.051	7.446
           2020-07-20 18:27:00	16.103	7.428
           2020-07-20 18:37:00	16.086	7.42
           2020-07-20 18:47:00	16.103	7.418
           2020-07-20 18:57:00	16.111	7.399
           2020-07-20 19:07:00	16.137	7.38
           2020-07-20 19:17:00	16.128	7.362
           2020-07-20 19:27:00	16.145	7.358
           2020-07-20 19:37:00	16.12	7.336
           2020-07-20 19:47:00	16.094	7.321
           2020-07-20 19:57:00	16.086	7.307
           2020-07-20 20:07:00	16.086	7.295
           2020-07-20 20:17:00	16.043	7.284
           2020-07-20 20:27:00	16.034	7.269
           2020-07-20 20:37:00	16.017	7.251
           2020-07-20 20:47:00	15.992	7.255
           2020-07-20 20:57:00	15.975	7.252
           2020-07-20 21:07:00	15.94	7.241
           2020-07-20 21:17:00	15.923	7.241
           2020-07-20 21:27:00	15.923	7.229
           2020-07-20 21:37:00	15.915	7.215
           2020-07-20 21:47:00	15.898	7.204
           2020-07-20 21:57:00	15.872	7.195
           2020-07-20 22:07:00	15.863	7.186
           2020-07-20 22:17:00	15.846	7.179
           2020-07-20 22:27:00	15.786	7.184
           2020-07-20 22:37:00	15.786	7.183
           2020-07-20 22:47:00	15.752	7.195
           2020-07-20 22:57:00	15.718	7.198
           2020-07-20 23:07:00	15.667	7.218
           2020-07-20 23:17:00	15.632	7.222
           2020-07-20 23:27:00	15.624	7.213
           2020-07-20 23:37:00	15.564	7.23
           2020-07-20 23:47:00	15.521	7.236
           2020-07-20 23:57:00	15.461	7.252
           2020-07-21 00:07:00	15.444	7.269
           2020-07-21 00:17:00	15.409	7.28
           2020-07-21 00:27:00	15.332	7.308
