               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-22 16:26:00	19.491	8.649
           2020-07-22 16:36:00	19.483	8.638
           2020-07-22 16:46:00	19.466	8.62
           2020-07-22 16:56:00	19.475	8.603
           2020-07-22 17:06:00	19.483	8.592
           2020-07-22 17:16:00	19.5	8.567
           2020-07-22 17:26:00	19.483	8.57
           2020-07-22 17:36:00	19.491	8.568
           2020-07-22 17:46:00	19.483	8.557
           2020-07-22 17:56:00	19.491	8.558
           2020-07-22 18:06:00	19.491	8.535
           2020-07-22 18:16:00	19.483	8.529
           2020-07-22 18:26:00	19.483	8.521
           2020-07-22 18:36:00	19.525	8.506
           2020-07-22 18:46:00	19.533	8.501
           2020-07-22 18:56:00	19.55	8.482
           2020-07-22 19:06:00	19.542	8.471
           2020-07-22 19:16:00	19.542	8.472
           2020-07-22 19:26:00	19.55	8.467
           2020-07-22 19:36:00	19.55	8.461
           2020-07-22 19:46:00	19.55	8.455
           2020-07-22 19:56:00	19.533	8.445
           2020-07-22 20:06:00	19.516	8.447
           2020-07-22 20:16:00	19.516	8.437
           2020-07-22 20:26:00	19.508	8.434
           2020-07-22 20:36:00	19.516	8.422
           2020-07-22 20:46:00	19.5	8.434
           2020-07-22 20:56:00	19.491	8.416
           2020-07-22 21:06:00	19.5	8.418
           2020-07-22 21:16:00	19.483	8.415
           2020-07-22 21:26:00	19.491	8.417
           2020-07-22 21:36:00	19.449	8.429
           2020-07-22 21:46:00	19.458	8.412
           2020-07-22 21:56:00	19.441	8.41
           2020-07-22 22:06:00	19.424	8.42
           2020-07-22 22:16:00	19.424	8.414
           2020-07-22 22:26:00	19.416	8.405
           2020-07-22 22:36:00	19.399	8.423
           2020-07-22 22:46:00	19.382	8.423
           2020-07-22 22:56:00	19.382	8.417
           2020-07-22 23:06:00	19.357	8.419
           2020-07-22 23:16:00	19.366	8.413
           2020-07-22 23:26:00	19.34	8.419
           2020-07-22 23:36:00	19.324	8.415
           2020-07-22 23:46:00	19.307	8.427
           2020-07-22 23:56:00	19.298	8.424
           2020-07-23 00:06:00	19.265	8.437
           2020-07-23 00:16:00	19.265	8.427
           2020-07-23 00:26:00	19.24	8.424
           2020-07-23 00:36:00	19.223	8.423
           2020-07-23 00:46:00	19.231	8.418
           2020-07-23 00:56:00	19.198	8.423
           2020-07-23 01:06:00	19.164	8.439
           2020-07-23 01:16:00	19.173	8.428
           2020-07-23 01:26:00	19.139	8.43
           2020-07-23 01:36:00	19.114	8.443
           2020-07-23 01:46:00	19.106	8.44
           2020-07-23 01:56:00	19.089	8.437
           2020-07-23 02:06:00	19.072	8.439
           2020-07-23 02:16:00	19.047	8.454
           2020-07-23 02:26:00	19.047	8.445
           2020-07-23 02:36:00	19.022	8.437
           2020-07-23 02:46:00	18.996	8.463
           2020-07-23 02:56:00	18.954	8.461
           2020-07-23 03:06:00	18.963	8.44
           2020-07-23 03:16:00	18.929	8.464
           2020-07-23 03:26:00	18.921	8.47
           2020-07-23 03:36:00	18.887	8.47
           2020-07-23 03:46:00	18.862	8.482
           2020-07-23 03:56:00	18.837	8.48
           2020-07-23 04:06:00	18.828	8.474
           2020-07-23 04:16:00	18.803	8.483
           2020-07-23 04:26:00	18.795	8.478
           2020-07-23 04:36:00	18.744	8.496
           2020-07-23 04:46:00	18.702	8.505
           2020-07-23 04:56:00	18.702	8.499
           2020-07-23 05:06:00	18.677	8.508
           2020-07-23 05:16:00	18.652	8.515
           2020-07-23 05:26:00	18.635	8.527
           2020-07-23 05:36:00	18.593	8.526
           2020-07-23 05:46:00	18.602	8.523
           2020-07-23 05:56:00	18.568	8.539
           2020-07-23 06:06:00	18.551	8.535
           2020-07-23 06:16:00	18.534	8.544
           2020-07-23 06:26:00	18.509	8.556
           2020-07-23 06:36:00	18.492	8.555
           2020-07-23 06:46:00	18.475	8.571
           2020-07-23 06:56:00	18.467	8.585
           2020-07-23 07:06:00	18.459	8.59
           2020-07-23 07:16:00	18.467	8.584
           2020-07-23 07:26:00	18.433	8.609
           2020-07-23 07:36:00	18.433	8.603
           2020-07-23 07:46:00	18.459	8.612
           2020-07-23 07:56:00	18.467	8.613
           2020-07-23 08:06:00	18.475	8.623
           2020-07-23 08:16:00	18.492	8.628
           2020-07-23 08:26:00	18.517	8.628
           2020-07-23 08:36:00	18.509	8.648
           2020-07-23 08:46:00	18.526	8.644
           2020-07-23 08:56:00	18.56	8.662
           2020-07-23 09:06:00	18.56	8.66
           2020-07-23 09:16:00	18.576	8.668
           2020-07-23 09:26:00	18.61	8.664
           2020-07-23 09:36:00	18.644	8.677
           2020-07-23 09:46:00	18.66	8.683
           2020-07-23 09:56:00	18.694	8.692
           2020-07-23 10:06:00	18.728	8.689
           2020-07-23 10:16:00	18.77	8.692
           2020-07-23 10:26:00	18.803	8.703
           2020-07-23 10:36:00	18.82	8.706
           2020-07-23 10:46:00	18.854	8.704
           2020-07-23 10:56:00	18.896	8.693
           2020-07-23 11:06:00	18.896	8.712
           2020-07-23 11:16:00	18.929	8.708
           2020-07-23 11:26:00	18.946	8.717
           2020-07-23 11:36:00	18.963	8.711
           2020-07-23 11:46:00	18.971	8.721
           2020-07-23 11:56:00	18.988	8.727
           2020-07-23 12:06:00	19.022	8.705
           2020-07-23 12:16:00	19.022	8.721
           2020-07-23 12:26:00	19.038	8.722
           2020-07-23 12:36:00	19.022	8.715
