               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-22 10:45:00	14.399	8.896
           2020-07-22 10:55:00	14.4075	8.8935
           2020-07-22 11:05:00	14.42466667	8.887333333
           2020-07-22 11:15:00	14.442	8.88525
           2020-07-22 11:25:00	14.4576	8.8834
           2020-07-22 11:35:00	14.47666667	8.880833333
           2020-07-22 11:45:00	14.49642857	8.877428571
           2020-07-22 11:55:00	14.516625	8.873375
           2020-07-22 12:05:00	14.53233333	8.870888889
           2020-07-22 12:15:00	14.564	8.864555556
           2020-07-22 12:25:00	14.59766667	8.857888889
           2020-07-22 12:35:00	14.63033333	8.851
           2020-07-22 12:45:00	14.663	8.844888889
           2020-07-22 12:55:00	14.69566667	8.837
           2020-07-22 13:05:00	14.72922222	8.828555556
           2020-07-22 13:15:00	14.75988889	8.820777778
           2020-07-22 13:25:00	14.79344444	8.812666667
           2020-07-22 13:35:00	14.83377778	8.802
           2020-07-22 13:45:00	14.876	8.791555556
           2020-07-22 13:55:00	14.922	8.780666667
           2020-07-22 14:05:00	14.97088889	8.771222222
           2020-07-22 14:15:00	15.02444444	8.758777778
           2020-07-22 14:25:00	15.07888889	8.747444444
           2020-07-22 14:35:00	15.13244444	8.736111111
           2020-07-22 14:45:00	15.18988889	8.724555556
           2020-07-22 14:55:00	15.24633333	8.711333333
           2020-07-22 15:05:00	15.30077778	8.699111111
           2020-07-22 15:15:00	15.35422222	8.688666667
           2020-07-22 15:25:00	15.40566667	8.678333333
           2020-07-22 15:35:00	15.45233333	8.668
           2020-07-22 15:45:00	15.49433333	8.658
           2020-07-22 15:55:00	15.53444444	8.649444444
           2020-07-22 16:05:00	15.56877778	8.641666667
           2020-07-22 16:15:00	15.59733333	8.634777778
           2020-07-22 16:25:00	15.62111111	8.630222222
           2020-07-22 16:35:00	15.64111111	8.627222222
           2020-07-22 16:45:00	15.65822222	8.622222222
           2020-07-22 16:55:00	15.66877778	8.618222222
           2020-07-22 17:05:00	15.67644444	8.614
           2020-07-22 17:15:00	15.67733333	8.611888889
           2020-07-22 17:25:00	15.67633333	8.608666667
           2020-07-22 17:35:00	15.67255556	8.606111111
           2020-07-22 17:45:00	15.66777778	8.604
