               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-17 09:06:00	23.43	5.301
           2020-07-17 09:16:00	23.389	5.214
           2020-07-17 09:26:00	23.447	5.135
           2020-07-17 09:36:00	23.497	5.046
           2020-07-17 09:46:00	23.548	4.99
           2020-07-17 09:56:00	23.564	4.946
           2020-07-17 10:06:00	23.623	4.912
           2020-07-17 10:16:00	23.657	4.906
           2020-07-17 10:26:00	23.657	4.905
           2020-07-17 10:36:00	23.749	4.848
           2020-07-17 10:46:00	23.833	4.754
           2020-07-17 10:56:00	23.942	4.652
           2020-07-17 11:06:00	24.025	4.566
           2020-07-17 11:16:00	24.143	4.508
           2020-07-17 11:26:00	24.244	4.469
           2020-07-17 11:36:00	24.386	4.465
           2020-07-17 11:46:00	24.622	4.469
           2020-07-17 11:56:00	24.773	4.458
           2020-07-17 12:06:00	24.958	4.462
           2020-07-17 12:16:00	25.143	4.47
           2020-07-17 12:26:00	25.312	4.484
           2020-07-17 12:36:00	25.472	4.5
           2020-07-17 12:46:00	25.607	4.495
           2020-07-17 12:56:00	25.708	4.481
           2020-07-17 13:06:00	25.818	4.474
           2020-07-17 13:16:00	25.961	4.504
           2020-07-17 13:26:00	26.097	4.555
           2020-07-17 13:36:00	26.232	4.534
           2020-07-17 13:46:00	26.342	4.53
           2020-07-17 13:56:00	26.461	4.53
           2020-07-17 14:06:00	26.529	4.546
           2020-07-17 14:16:00	26.563	4.566
           2020-07-17 14:26:00	26.571	4.568
           2020-07-17 14:36:00	26.588	4.537
           2020-07-17 14:46:00	26.639	4.538
           2020-07-17 14:56:00	26.681	4.543
           2020-07-17 15:06:00	26.698	4.523
           2020-07-17 15:16:00	26.698	4.494
           2020-07-17 15:26:00	26.724	4.459
           2020-07-17 15:36:00	26.715	4.417
           2020-07-17 15:46:00	26.707	4.314
           2020-07-17 15:56:00	26.69	4.314
           2020-07-17 16:06:00	26.63	4.264
           2020-07-17 16:16:00	26.563	4.165
           2020-07-17 16:26:00	26.495	4.084
           2020-07-17 16:36:00	26.418	4.028
           2020-07-17 16:46:00	26.334	3.996
           2020-07-17 16:56:00	26.215	3.978
           2020-07-17 17:06:00	26.063	3.988
           2020-07-17 17:16:00	25.953	3.983
           2020-07-17 17:26:00	25.86	3.988
           2020-07-17 17:36:00	25.784	3.997
           2020-07-17 17:46:00	25.7	3.992
           2020-07-17 17:56:00	25.632	3.986
           2020-07-17 18:06:00	25.573	3.948
           2020-07-17 18:16:00	25.48	3.899
           2020-07-17 18:26:00	25.396	3.838
           2020-07-17 18:36:00	25.337	3.84
           2020-07-17 18:46:00	25.269	3.864
           2020-07-17 18:56:00	25.185	3.899
           2020-07-17 19:06:00	25.093	3.943
           2020-07-17 19:16:00	25.017	3.94
           2020-07-17 19:26:00	24.916	3.932
           2020-07-17 19:36:00	24.84	3.926
           2020-07-17 19:46:00	24.773	3.861
           2020-07-17 19:56:00	24.68	3.802
           2020-07-17 20:06:00	24.58	3.718
           2020-07-17 20:16:00	24.496	3.637
           2020-07-17 20:26:00	24.445	3.569
           2020-07-17 20:36:00	24.403	3.539
           2020-07-17 20:46:00	24.344	3.544
           2020-07-17 20:56:00	24.302	3.536
           2020-07-17 21:06:00	24.252	3.512
           2020-07-17 21:16:00	24.21	3.506
           2020-07-17 21:26:00	24.135	3.508
           2020-07-17 21:36:00	24.067	3.485
           2020-07-17 21:46:00	24.009	3.441
           2020-07-17 21:56:00	23.958	3.407
           2020-07-17 22:06:00	23.933	3.378
           2020-07-17 22:16:00	23.9	3.349
           2020-07-17 22:26:00	23.875	3.317
           2020-07-17 22:36:00	23.833	3.27
           2020-07-17 22:46:00	23.807	3.237
           2020-07-17 22:56:00	23.799	3.236
           2020-07-17 23:06:00	23.766	3.256
           2020-07-17 23:16:00	23.732	3.279
           2020-07-17 23:26:00	23.699	3.308
           2020-07-17 23:36:00	23.657	3.336
           2020-07-17 23:46:00	23.623	3.351
           2020-07-17 23:56:00	23.615	3.36
           2020-07-18 00:06:00	23.564	3.381
           2020-07-18 00:16:00	23.539	3.383
           2020-07-18 00:26:00	23.489	3.384
           2020-07-18 00:36:00	23.472	3.397
           2020-07-18 00:46:00	23.447	3.395
           2020-07-18 00:56:00	23.422	3.435
           2020-07-18 01:06:00	23.372	3.417
           2020-07-18 01:16:00	23.313	3.381
           2020-07-18 01:26:00	23.255	3.336
           2020-07-18 01:36:00	23.196	3.314
           2020-07-18 01:46:00	23.146	3.282
           2020-07-18 01:56:00	23.079	3.303
           2020-07-18 02:06:00	23.037	3.313
           2020-07-18 02:16:00	22.995	3.358
           2020-07-18 02:26:00	22.953	3.421
           2020-07-18 02:36:00	22.895	3.456
           2020-07-18 02:46:00	22.87	3.492
           2020-07-18 02:56:00	22.861	3.524
           2020-07-18 03:06:00	22.811	3.576
           2020-07-18 03:16:00	22.794	3.612
           2020-07-18 03:26:00	22.794	3.635
           2020-07-18 03:36:00	22.794	3.647
           2020-07-18 03:46:00	22.778	3.718
           2020-07-18 03:56:00	22.761	3.764
           2020-07-18 04:06:00	22.769	3.824
           2020-07-18 04:16:00	22.744	3.87
           2020-07-18 04:26:00	22.719	3.909
           2020-07-18 04:36:00	22.661	3.959
           2020-07-18 04:46:00	22.619	4.013
           2020-07-18 04:56:00	22.585	4.03
           2020-07-18 05:06:00	22.544	4.062
           2020-07-18 05:16:00	22.477	4.109
           2020-07-18 05:26:00	22.443	4.152
           2020-07-18 05:36:00	22.385	4.22
           2020-07-18 05:46:00	22.31	4.3
           2020-07-18 05:56:00	22.234	4.366
           2020-07-18 06:06:00	22.184	4.404
           2020-07-18 06:16:00	22.184	4.438
           2020-07-18 06:26:00	22.184	4.443
           2020-07-18 06:36:00	22.234	4.461
           2020-07-18 06:46:00	22.251	4.491
           2020-07-18 06:56:00	22.293	4.539
           2020-07-18 07:06:00	22.351	4.571
           2020-07-18 07:16:00	22.401	4.598
           2020-07-18 07:26:00	22.46	4.608
           2020-07-18 07:36:00	22.502	4.641
           2020-07-18 07:46:00	22.585	4.664
           2020-07-18 07:56:00	22.677	4.683
           2020-07-18 08:06:00	22.761	4.736
           2020-07-18 08:16:00	22.845	4.76
           2020-07-18 08:26:00	22.895	4.765
           2020-07-18 08:36:00	22.928	4.76
           2020-07-18 08:46:00	22.903	4.699
           2020-07-18 08:56:00	22.928	4.614
           2020-07-18 09:06:00	22.979	4.498
           2020-07-18 09:16:00	23.045	4.415
           2020-07-18 09:26:00	23.137	4.391
           2020-07-18 09:36:00	23.171	4.33
           2020-07-18 09:46:00	23.238	4.306
           2020-07-18 09:56:00	23.313	4.321
