               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-15 15:37:00	20.979	8.411
           2020-07-15 15:47:00	20.929	8.409
           2020-07-15 15:57:00	20.786	8.409
           2020-07-15 16:07:00	20.711	8.409
           2020-07-15 16:17:00	20.669	8.408
           2020-07-15 16:27:00	20.619	8.408
           2020-07-15 16:37:00	20.602	8.386
           2020-07-15 16:47:00	20.56	8.369
           2020-07-15 16:57:00	20.535	8.349
           2020-07-15 17:07:00	20.501	8.341
           2020-07-15 17:17:00	20.468	8.328
           2020-07-15 17:27:00	20.417	8.326
           2020-07-15 17:37:00	20.384	8.309
           2020-07-15 17:47:00	20.333	8.294
           2020-07-15 17:57:00	20.308	8.288
           2020-07-15 18:07:00	20.266	8.264
           2020-07-15 18:17:00	20.233	8.237
           2020-07-15 18:27:00	20.166	8.211
           2020-07-15 18:37:00	20.132	8.181
           2020-07-15 18:47:00	20.107	8.143
           2020-07-15 18:57:00	20.057	8.118
           2020-07-15 19:07:00	20.023	8.087
           2020-07-15 19:17:00	19.998	8.07
           2020-07-15 19:27:00	19.956	8.04
           2020-07-15 19:37:00	19.939	8.023
           2020-07-15 19:47:00	19.897	8.014
           2020-07-15 19:57:00	19.855	8.008
           2020-07-15 20:07:00	19.821	8.004
           2020-07-15 20:17:00	19.805	7.989
           2020-07-15 20:27:00	19.754	7.974
           2020-07-15 20:37:00	19.721	7.975
           2020-07-15 20:47:00	19.704	7.963
           2020-07-15 20:57:00	19.695	7.95
           2020-07-15 21:07:00	19.637	7.878
           2020-07-15 21:17:00	19.62	7.829
           2020-07-15 21:27:00	19.586	7.857
           2020-07-15 21:37:00	19.544	7.68
           2020-07-15 21:47:00	19.519	7.378
           2020-07-15 21:57:00	19.502	7.391
           2020-07-15 22:07:00	19.485	7.505
           2020-07-15 22:17:00	19.46	7.63
           2020-07-15 22:27:00	19.435	7.714
           2020-07-15 22:37:00	19.401	7.792
           2020-07-15 22:47:00	19.376	7.854
           2020-07-15 22:57:00	19.351	7.886
           2020-07-15 23:07:00	19.326	7.916
           2020-07-15 23:17:00	19.326	7.915
           2020-07-15 23:27:00	19.3	7.922
           2020-07-15 23:37:00	19.275	7.928
           2020-07-15 23:47:00	19.25	7.924
           2020-07-15 23:57:00	19.242	7.938
           2020-07-16 00:07:00	19.225	7.918
           2020-07-16 00:17:00	19.191	7.886
           2020-07-16 00:27:00	19.183	7.865
           2020-07-16 00:37:00	19.166	7.887
           2020-07-16 00:47:00	19.141	7.932
           2020-07-16 00:57:00	19.149	7.951
           2020-07-16 01:07:00	19.124	7.945
           2020-07-16 01:17:00	19.124	7.956
           2020-07-16 01:27:00	19.099	7.975
           2020-07-16 01:37:00	19.099	7.955
           2020-07-16 01:47:00	19.09	7.93
           2020-07-16 01:57:00	19.057	7.96
           2020-07-16 02:07:00	19.073	7.995
           2020-07-16 02:17:00	19.048	7.996
           2020-07-16 02:27:00	19.048	8.013
           2020-07-16 02:37:00	19.04	8.006
           2020-07-16 02:47:00	19.031	8.008
           2020-07-16 02:57:00	19.04	7.999
           2020-07-16 03:07:00	19.014	8.008
           2020-07-16 03:17:00	19.04	8.02
           2020-07-16 03:27:00	18.998	8.015
           2020-07-16 03:37:00	18.981	8.027
           2020-07-16 03:47:00	18.981	8.018
           2020-07-16 03:57:00	18.947	8.036
           2020-07-16 04:07:00	18.93	8.028
           2020-07-16 04:17:00	18.913	8.047
           2020-07-16 04:27:00	18.913	8.031
           2020-07-16 04:37:00	18.897	8.037
           2020-07-16 04:47:00	18.88	8.051
           2020-07-16 04:57:00	18.855	8.057
           2020-07-16 05:07:00	18.829	8.053
           2020-07-16 05:17:00	18.821	8.052
           2020-07-16 05:27:00	18.796	8.066
           2020-07-16 05:37:00	18.779	8.077
           2020-07-16 05:47:00	18.745	8.091
           2020-07-16 05:57:00	18.72	8.118
           2020-07-16 06:07:00	18.711	8.121
           2020-07-16 06:17:00	18.72	8.136
           2020-07-16 06:27:00	18.72	8.18
           2020-07-16 06:37:00	18.695	8.189
           2020-07-16 06:47:00	18.711	8.222
           2020-07-16 06:57:00	18.711	8.23
           2020-07-16 07:07:00	18.711	8.27
           2020-07-16 07:17:00	18.737	8.281
           2020-07-16 07:27:00	18.737	8.291
           2020-07-16 07:37:00	18.753	8.314
           2020-07-16 07:47:00	18.787	8.339
           2020-07-16 07:57:00	18.804	8.363
           2020-07-16 08:07:00	18.829	8.369
           2020-07-16 08:17:00	18.846	8.379
           2020-07-16 08:27:00	18.838	8.376
           2020-07-16 08:37:00	18.855	8.378
           2020-07-16 08:47:00	18.871	8.378
           2020-07-16 08:57:00	18.871	8.401
           2020-07-16 09:07:00	18.897	8.401
           2020-07-16 09:17:00	18.922	8.404
           2020-07-16 09:27:00	18.93	8.417
           2020-07-16 09:37:00	18.972	8.418
           2020-07-16 09:47:00	18.998	8.434
           2020-07-16 09:57:00	19.031	8.456
           2020-07-16 10:07:00	19.065	8.462
           2020-07-16 10:17:00	19.107	8.467
           2020-07-16 10:27:00	19.149	8.48
           2020-07-16 10:37:00	19.208	8.471
           2020-07-16 10:47:00	19.267	8.472
           2020-07-16 10:57:00	19.3	8.478
           2020-07-16 11:07:00	19.351	8.485
           2020-07-16 11:17:00	19.427	8.482
           2020-07-16 11:27:00	19.494	8.499
           2020-07-16 11:37:00	19.569	8.498
           2020-07-16 11:47:00	19.653	8.494
           2020-07-16 11:57:00	19.721	8.49
           2020-07-16 12:07:00	19.788	8.497
           2020-07-16 12:17:00	19.897	8.485
           2020-07-16 12:27:00	19.989	8.47
           2020-07-16 12:37:00	20.073	8.479
           2020-07-16 12:47:00	20.14	8.455
           2020-07-16 12:57:00	20.224	8.452
           2020-07-16 13:07:00	20.241	8.455
           2020-07-16 13:17:00	20.333	8.436
           2020-07-16 13:27:00	20.35	8.431
           2020-07-16 13:37:00	20.401	8.408
           2020-07-16 13:47:00	20.476	8.39
           2020-07-16 13:57:00	20.535	8.384
           2020-07-16 14:07:00	20.577	8.368
           2020-07-16 14:17:00	20.636	8.362
           2020-07-16 14:27:00	20.719	8.349
           2020-07-16 14:37:00	20.786	8.334
           2020-07-16 14:47:00	20.837	8.318
           2020-07-16 14:57:00	20.862	8.309
           2020-07-16 15:07:00	20.895	8.302
           2020-07-16 15:17:00	20.937	8.294
           2020-07-16 15:27:00	20.979	8.266
           2020-07-16 15:37:00	20.988	8.262
