               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-10 16:47:00	21.977	5.836
           2020-07-10 16:57:00	21.952	5.879
           2020-07-10 17:07:00	21.943	5.901
           2020-07-10 17:17:00	21.952	5.891
           2020-07-10 17:27:00	21.985	5.878
           2020-07-10 17:37:00	22.002	5.875
           2020-07-10 17:47:00	22.027	5.858
           2020-07-10 17:57:00	22.044	5.842
           2020-07-10 18:07:00	22.044	5.842
           2020-07-10 18:17:00	22.069	5.845
           2020-07-10 18:27:00	22.069	5.85
           2020-07-10 18:37:00	22.094	5.848
           2020-07-10 18:47:00	22.094	5.845
           2020-07-10 18:57:00	22.102	5.846
           2020-07-10 19:07:00	22.111	5.832
           2020-07-10 19:17:00	22.119	5.834
           2020-07-10 19:27:00	22.111	5.82
           2020-07-10 19:37:00	22.127	5.805
           2020-07-10 19:47:00	22.119	5.795
           2020-07-10 19:57:00	22.119	5.788
           2020-07-10 20:07:00	22.111	5.773
           2020-07-10 20:17:00	22.094	5.754
           2020-07-10 20:27:00	22.086	5.732
           2020-07-10 20:37:00	22.102	5.697
           2020-07-10 20:47:00	22.077	5.675
           2020-07-10 20:57:00	22.077	5.655
           2020-07-10 21:07:00	22.086	5.619
           2020-07-10 21:17:00	22.086	5.599
           2020-07-10 21:27:00	22.06	5.583
           2020-07-10 21:37:00	22.019	5.571
           2020-07-10 21:47:00	22.027	5.535
           2020-07-10 21:57:00	22.01	5.504
           2020-07-10 22:07:00	21.985	5.461
           2020-07-10 22:17:00	21.96	5.423
           2020-07-10 22:27:00	21.943	5.378
           2020-07-10 22:37:00	21.927	5.331
           2020-07-10 22:47:00	21.885	5.275
           2020-07-10 22:57:00	21.86	5.22
           2020-07-10 23:07:00	21.818	5.174
           2020-07-10 23:17:00	21.776	5.123
           2020-07-10 23:27:00	21.743	5.108
           2020-07-10 23:37:00	21.701	5.088
           2020-07-10 23:47:00	21.676	5.061
           2020-07-10 23:57:00	21.617	5.03
           2020-07-11 00:07:00	21.6	4.996
           2020-07-11 00:17:00	21.55	4.974
           2020-07-11 00:27:00	21.534	4.928
           2020-07-11 00:37:00	21.492	4.879
           2020-07-11 00:47:00	21.483	4.833
           2020-07-11 00:57:00	21.458	4.795
           2020-07-11 01:07:00	21.4	4.802
           2020-07-11 01:17:00	21.383	4.78
           2020-07-11 01:27:00	21.366	4.777
           2020-07-11 01:37:00	21.341	4.8
           2020-07-11 01:47:00	21.299	4.82
           2020-07-11 01:57:00	21.274	4.824
           2020-07-11 02:07:00	21.258	4.86
           2020-07-11 02:17:00	21.224	4.902
           2020-07-11 02:27:00	21.199	4.916
           2020-07-11 02:37:00	21.166	4.935
           2020-07-11 02:47:00	21.124	4.947
           2020-07-11 02:57:00	21.074	4.967
           2020-07-11 03:07:00	21.04	4.978
           2020-07-11 03:17:00	20.99	4.984
           2020-07-11 03:27:00	20.948	4.981
           2020-07-11 03:37:00	20.906	4.945
           2020-07-11 03:47:00	20.864	4.96
           2020-07-11 03:57:00	20.814	4.932
           2020-07-11 04:07:00	20.764	4.892
           2020-07-11 04:17:00	20.697	4.914
           2020-07-11 04:27:00	20.664	4.953
           2020-07-11 04:37:00	20.605	4.95
           2020-07-11 04:47:00	20.563	4.97
           2020-07-11 04:57:00	20.496	5.012
           2020-07-11 05:07:00	20.454	5.042
           2020-07-11 05:17:00	20.387	5.071
           2020-07-11 05:27:00	20.337	5.098
           2020-07-11 05:37:00	20.287	5.128
           2020-07-11 05:47:00	20.262	5.146
           2020-07-11 05:57:00	20.228	5.17
           2020-07-11 06:07:00	20.186	5.194
           2020-07-11 06:17:00	20.161	5.207
           2020-07-11 06:27:00	20.119	5.235
           2020-07-11 06:37:00	20.103	5.254
           2020-07-11 06:47:00	20.078	5.256
           2020-07-11 06:57:00	20.027	5.274
           2020-07-11 07:07:00	20.011	5.279
           2020-07-11 07:17:00	19.994	5.294
           2020-07-11 07:27:00	19.994	5.315
           2020-07-11 07:37:00	19.96	5.329
           2020-07-11 07:47:00	19.969	5.358
           2020-07-11 07:57:00	19.935	5.386
           2020-07-11 08:07:00	19.91	5.414
           2020-07-11 08:17:00	19.918	5.44
           2020-07-11 08:27:00	19.91	5.475
           2020-07-11 08:37:00	19.918	5.498
           2020-07-11 08:47:00	19.935	5.525
           2020-07-11 08:57:00	19.935	5.547
           2020-07-11 09:07:00	19.935	5.58
           2020-07-11 09:17:00	19.935	5.616
           2020-07-11 09:27:00	19.969	5.64
           2020-07-11 09:37:00	19.977	5.675
           2020-07-11 09:47:00	19.994	5.707
           2020-07-11 09:57:00	20.011	5.723
           2020-07-11 10:07:00	20.027	5.778
           2020-07-11 10:17:00	20.044	5.82
           2020-07-11 10:27:00	20.086	5.854
           2020-07-11 10:37:00	20.103	5.896
           2020-07-11 10:47:00	20.128	5.922
           2020-07-11 10:57:00	20.178	5.95
           2020-07-11 11:07:00	20.195	5.998
           2020-07-11 11:17:00	20.245	6.031
           2020-07-11 11:27:00	20.279	6.082
           2020-07-11 11:37:00	20.337	6.118
           2020-07-11 11:47:00	20.396	6.166
           2020-07-11 11:57:00	20.421	6.223
           2020-07-11 12:07:00	20.488	6.265
           2020-07-11 12:17:00	20.546	6.314
           2020-07-11 12:27:00	20.605	6.349
           2020-07-11 12:37:00	20.672	6.396
           2020-07-11 12:47:00	20.764	6.428
           2020-07-11 12:57:00	20.823	6.473
           2020-07-11 13:07:00	20.898	6.504
           2020-07-11 13:17:00	20.973	6.525
           2020-07-11 13:27:00	21.023	6.551
           2020-07-11 13:37:00	21.115	6.585
           2020-07-11 13:47:00	21.157	6.59
           2020-07-11 13:57:00	21.241	6.606
           2020-07-11 14:07:00	21.291	6.62
           2020-07-11 14:17:00	21.375	6.643
           2020-07-11 14:27:00	21.416	6.657
           2020-07-11 14:37:00	21.483	6.661
           2020-07-11 14:47:00	21.5	6.685
           2020-07-11 14:57:00	21.559	6.694
           2020-07-11 15:07:00	21.6	6.717
           2020-07-11 15:17:00	21.651	6.717
           2020-07-11 15:27:00	21.709	6.715
           2020-07-11 15:37:00	21.759	6.72
           2020-07-11 15:47:00	21.784	6.711
           2020-07-11 15:57:00	21.81	6.726
           2020-07-11 16:07:00	21.885	6.711
           2020-07-11 16:17:00	21.935	6.716
           2020-07-11 16:27:00	21.985	6.708
           2020-07-11 16:37:00	22.019	6.721
           2020-07-11 16:47:00	22.086	6.701
           2020-07-11 16:57:00	22.119	6.698
           2020-07-11 17:07:00	22.144	6.675
           2020-07-11 17:17:00	22.161	6.654
           2020-07-11 17:27:00	22.194	6.639
