               UTC_Date_&_Time	   Temperature	  Dissolved Oxygen
           2020-07-15 13:18:00	16.408	9.065
           2020-07-15 13:28:00	16.448	9.065
           2020-07-15 13:38:00	16.508	9.055
           2020-07-15 13:48:00	16.517	9.05
           2020-07-15 13:58:00	16.576	9.037
           2020-07-15 14:08:00	16.636	9.029
           2020-07-15 14:18:00	16.712	9.011
           2020-07-15 14:28:00	16.763	9.016
           2020-07-15 14:38:00	16.84	9.001
           2020-07-15 14:48:00	16.925	8.978
           2020-07-15 14:58:00	16.993	8.966
           2020-07-15 15:08:00	17.069	8.952
           2020-07-15 15:18:00	17.137	8.931
           2020-07-15 15:28:00	17.188	8.919
           2020-07-15 15:38:00	17.264	8.905
           2020-07-15 15:48:00	17.323	8.903
           2020-07-15 15:58:00	17.374	8.872
           2020-07-15 16:08:00	17.442	8.868
           2020-07-15 16:18:00	17.501	8.852
           2020-07-15 16:28:00	17.535	8.842
           2020-07-15 16:38:00	17.586	8.824
           2020-07-15 16:48:00	17.611	8.823
           2020-07-15 16:58:00	17.662	8.813
           2020-07-15 17:08:00	17.695	8.783
           2020-07-15 17:18:00	17.738	8.757
           2020-07-15 17:28:00	17.78	8.742
           2020-07-15 17:38:00	17.805	8.738
           2020-07-15 17:48:00	17.805	8.707
           2020-07-15 17:58:00	17.831	8.693
           2020-07-15 18:08:00	17.848	8.667
           2020-07-15 18:18:00	17.864	8.654
           2020-07-15 18:28:00	17.856	8.638
           2020-07-15 18:38:00	17.814	8.626
           2020-07-15 18:48:00	17.797	8.606
           2020-07-15 18:58:00	17.78	8.585
           2020-07-15 19:08:00	17.755	8.57
           2020-07-15 19:18:00	17.729	8.565
           2020-07-15 19:28:00	17.704	8.57
           2020-07-15 19:38:00	17.704	8.564
           2020-07-15 19:48:00	17.67	8.555
           2020-07-15 19:58:00	17.645	8.569
           2020-07-15 20:08:00	17.594	8.577
           2020-07-15 20:18:00	17.569	8.578
           2020-07-15 20:28:00	17.535	8.577
           2020-07-15 20:38:00	17.484	8.587
